COBERTURA,PERIODICIDAD,FECHA,CONCEPTO,VALOR,UNIDAD_MEDIDA,ESTATUS
Nacional,Mensual,	2015-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",86.967365827273,Índice,Cifras definitivas
Nacional,Mensual,	2015-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",87.11310775888,Índice,Cifras definitivas
Nacional,Mensual,	2015-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",87.240819760803,Índice,Cifras definitivas
Nacional,Mensual,	2015-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",87.424875292986,Índice,Cifras definitivas
Nacional,Mensual,	2015-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",87.752419015566,Índice,Cifras definitivas
Nacional,Mensual,	2015-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",88.203918504718,Índice,Cifras definitivas
Nacional,Mensual,	2015-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",88.685467876675,Índice,Cifras definitivas
Nacional,Mensual,	2015-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",89.046817717411,Índice,Cifras definitivas
Nacional,Mensual,	2016-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",89.386381393113,Índice,Cifras definitivas
Nacional,Mensual,	2016-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",89.777781116654,Índice,Cifras definitivas
Nacional,Mensual,	2016-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",89.910000600998,Índice,Cifras definitivas
Nacional,Mensual,	2016-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",89.625277961416,Índice,Cifras definitivas
Nacional,Mensual,	2016-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",89.225614520103,Índice,Cifras definitivas
Nacional,Mensual,	2016-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",89.324027886291,Índice,Cifras definitivas
Nacional,Mensual,	2016-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",89.556914478034,Índice,Cifras definitivas
Nacional,Mensual,	2016-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",89.809333493599,Índice,Cifras definitivas
Nacional,Mensual,	2016-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",90.357743854799,Índice,Cifras definitivas
Nacional,Mensual,	2016-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",90.906154215999,Índice,Cifras definitivas
Nacional,Mensual,	2016-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",91.616833944348,Índice,Cifras definitivas
Nacional,Mensual,	2016-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",92.039034797764,Índice,Cifras definitivas
Nacional,Mensual,	2017-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",93.603882444858,Índice,Cifras definitivas
Nacional,Mensual,	2017-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",94.144780335357,Índice,Cifras definitivas
Nacional,Mensual,	2017-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",94.722489332292,Índice,Cifras definitivas
Nacional,Mensual,	2017-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",94.838932628163,Índice,Cifras definitivas
Nacional,Mensual,	2017-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",94.725494320572,Índice,Cifras definitivas
Nacional,Mensual,	2017-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",94.963639641805,Índice,Cifras definitivas
Nacional,Mensual,	2017-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",95.322735741331,Índice,Cifras definitivas
Nacional,Mensual,	2017-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",95.793767654306,Índice,Cifras definitivas
Nacional,Mensual,	2017-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.093515235291,Índice,Cifras definitivas
Nacional,Mensual,	2017-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",96.69826912675,Índice,Cifras definitivas
Nacional,Mensual,	2017-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",97.695173988821,Índice,Cifras definitivas
Nacional,Mensual,	2017-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",98.272882985756,Índice,Cifras definitivas
Nacional,Mensual,	2018-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",98.794999699501,Índice,Cifras definitivas
Nacional,Mensual,	2018-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",99.17137448164,Índice,Cifras definitivas
Nacional,Mensual,	2018-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",99.492156980588,Índice,Cifras definitivas
Nacional,Mensual,	2018-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",99.154847046097,Índice,Cifras definitivas
Nacional,Mensual,	2018-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",98.994080173087,Índice,Cifras definitivas
Nacional,Mensual,	2018-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",99.376464931787,Índice,Cifras definitivas
Nacional,Mensual,	2018-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",99.909099104514,Índice,Cifras definitivas
Nacional,Mensual,	2018-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",100.492,Índice,Cifras definitivas
Nacional,Mensual,	2018-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Precios al Consumidor (INPC)",100.917,Índice,Cifras definitivas
Nacional,Mensual,	2003-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",57.447813964496,Índice,Cifras definitivas
Nacional,Mensual,	2003-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",57.732888226837,Índice,Cifras definitivas
Nacional,Mensual,	2003-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",57.967463971819,Índice,Cifras definitivas
Nacional,Mensual,	2003-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",58.163807257236,Índice,Cifras definitivas
Nacional,Mensual,	2003-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",58.318102626417,Índice,Cifras definitivas
Nacional,Mensual,	2003-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",58.381586858603,Índice,Cifras definitivas
Nacional,Mensual,	2003-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",58.460810617141,Índice,Cifras definitivas
Nacional,Mensual,	2003-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",58.670136695003,Índice,Cifras definitivas
Nacional,Mensual,	2003-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",58.951360106156,Índice,Cifras definitivas
Nacional,Mensual,	2003-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",59.077889296649,Índice,Cifras definitivas
Nacional,Mensual,	2003-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",59.233100204431,Índice,Cifras definitivas
Nacional,Mensual,	2003-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",59.404460934,Índice,Cifras definitivas
Nacional,Mensual,	2004-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",59.63309697321,Índice,Cifras definitivas
Nacional,Mensual,	2004-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",59.901848926719,Índice,Cifras definitivas
Nacional,Mensual,	2004-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",60.121521165296,Índice,Cifras definitivas
Nacional,Mensual,	2004-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",60.319548729649,Índice,Cifras definitivas
Nacional,Mensual,	2004-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",60.458742633682,Índice,Cifras definitivas
Nacional,Mensual,	2004-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",60.619554364922,Índice,Cifras definitivas
Nacional,Mensual,	2004-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",60.725137445639,Índice,Cifras definitivas
Nacional,Mensual,	2004-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",60.893896288253,Índice,Cifras definitivas
Nacional,Mensual,	2004-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",61.24245316146,Índice,Cifras definitivas
Nacional,Mensual,	2004-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",61.418346719531,Índice,Cifras definitivas
Nacional,Mensual,	2004-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",61.564212224971,Índice,Cifras definitivas
Nacional,Mensual,	2004-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",61.735929001622,Índice,Cifras definitivas
Nacional,Mensual,	2005-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",61.967209627536,Índice,Cifras definitivas
Nacional,Mensual,	2005-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",62.207804472043,Índice,Cifras definitivas
Nacional,Mensual,	2005-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",62.385186143859,Índice,Cifras definitivas
Nacional,Mensual,	2005-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",62.503785673569,Índice,Cifras definitivas
Nacional,Mensual,	2005-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",62.624792079818,Índice,Cifras definitivas
Nacional,Mensual,	2005-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",62.776811003458,Índice,Cifras definitivas
Nacional,Mensual,	2005-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",62.905947595704,Índice,Cifras definitivas
Nacional,Mensual,	2005-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente",62.992780427611,Índice,Cifras definitivas
